t_1,N_1,t_2,N_2,t_3,N_3,t_4,N_4,t_5,N_5,t_6,N_6,t_7,N_7,t_8,N_8,t_9,N_9,t_10,N_10
0.0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100,0.0,100,0.0,100.0
0.0001,99,0.0,98.0,0.0,99.0,0.0,95.0,0.0,98.0,0.0,97.0,0.0,97.0,0.0,99,0.0,99,0.0,99.0
0.0002,96,0.0001,95.0,0.0001,95.0,0.0001,93.0,0.0001,95.0,0.0001,96.0,0.0001,93.0,0.0001,97,0.0001,98,0.0001,96.0
0.00030000000000000003,89,0.0002,91.0,0.0002,93.0,0.0002,89.0,0.0002,91.0,0.0002,92.0,0.0002,90.0,0.0002,95,0.0002,94,0.0002,93.0
0.0004,88,0.00030000000000000003,88.0,0.00030000000000000003,86.0,0.00030000000000000003,86.0,0.00030000000000000003,86.0,0.00030000000000000003,90.0,0.00030000000000000003,89.0,0.00030000000000000003,91,0.00030000000000000003,91,0.00030000000000000003,90.0
0.0005,86,0.0004,86.0,0.0004,84.0,0.0004,82.0,0.0004,84.0,0.0004,86.0,0.0005,87.0,0.0004,89,0.0004,89,0.0004,89.0
0.0006000000000000001,85,0.0005,84.0,0.0006000000000000001,83.0,0.0005,80.0,0.0005,82.0,0.0005,81.0,0.0006000000000000001,85.0,0.0005,88,0.0005,86,0.0005,84.0
0.0007000000000000001,82,0.0006000000000000001,81.0,0.0007000000000000001,80.0,0.0006000000000000001,77.0,0.0006000000000000001,81.0,0.0006000000000000001,80.0,0.0007000000000000001,81.0,0.0006000000000000001,84,0.0006000000000000001,84,0.0006000000000000001,82.0
0.0008000000000000001,81,0.0007000000000000001,79.0,0.0008000000000000001,78.0,0.0007000000000000001,74.0,0.0008000000000000001,80.0,0.0008000000000000001,78.0,0.0009000000000000002,78.0,0.0007000000000000001,83,0.0007000000000000001,79,0.0007000000000000001,79.0
0.0009000000000000002,80,0.0009000000000000002,78.0,0.0009000000000000002,77.0,0.0008000000000000001,73.0,0.0009000000000000002,78.0,0.0009000000000000002,76.0,0.0010000000000000002,75.0,0.0008000000000000001,80,0.0008000000000000001,77,0.0009000000000000002,77.0
0.0010000000000000002,79,0.0011000000000000003,76.0,0.0011000000000000003,76.0,0.0009000000000000002,72.0,0.0010000000000000002,77.0,0.0010000000000000002,74.0,0.0012000000000000003,74.0,0.0009000000000000002,79,0.0009000000000000002,76,0.0010000000000000002,74.0
0.0011000000000000003,77,0.0012000000000000003,75.0,0.0012000000000000003,75.0,0.0010000000000000002,70.0,0.0011000000000000003,76.0,0.0011000000000000003,71.0,0.0015000000000000005,73.0,0.0011000000000000003,77,0.0010000000000000002,74,0.0011000000000000003,72.0
0.0013000000000000004,75,0.0015000000000000005,73.0,0.0013000000000000004,74.0,0.0013000000000000004,69.0,0.0012000000000000003,72.0,0.0015000000000000005,68.0,0.0019000000000000006,71.0,0.0012000000000000003,76,0.0011000000000000003,72,0.0012000000000000003,69.0
0.0014000000000000004,74,0.0016000000000000005,71.0,0.0015000000000000005,73.0,0.0014000000000000004,68.0,0.0013000000000000004,68.0,0.0017000000000000006,66.0,0.0020000000000000005,70.0,0.0014000000000000004,75,0.0013000000000000004,70,0.0013000000000000004,68.0
0.0015000000000000005,73,0.0017000000000000006,69.0,0.0016000000000000005,71.0,0.0015000000000000005,67.0,0.0015000000000000005,66.0,0.0024,64.0,0.0021000000000000003,69.0,0.0015000000000000005,74,0.0015000000000000005,69,0.0014000000000000004,67.0
0.0017000000000000006,71,0.0021000000000000003,68.0,0.0017000000000000006,70.0,0.0017000000000000006,65.0,0.0016000000000000005,64.0,0.0025999999999999994,63.0,0.0024999999999999996,67.0,0.0016000000000000005,71,0.0016000000000000005,68,0.0016000000000000005,66.0
0.0020000000000000005,70,0.0023,65.0,0.0022,69.0,0.0023,64.0,0.0021000000000000003,63.0,0.0032999999999999982,62.0,0.0025999999999999994,66.0,0.0020000000000000005,70,0.0017000000000000006,67,0.0019000000000000006,65.0
0.0023,69,0.0024999999999999996,64.0,0.0024999999999999996,68.0,0.0024999999999999996,62.0,0.0022,62.0,0.0036999999999999976,60.0,0.0026999999999999993,65.0,0.0022,67,0.0020000000000000005,66,0.0020000000000000005,64.0
0.0024,68,0.0025999999999999994,63.0,0.0026999999999999993,67.0,0.0026999999999999993,59.0,0.0025999999999999994,61.0,0.0037999999999999974,58.0,0.0036999999999999976,64.0,0.0023,66,0.0022,65,0.0025999999999999994,63.0
0.0026999999999999993,67,0.002799999999999999,62.0,0.002899999999999999,66.0,0.002799999999999999,58.0,0.002899999999999999,60.0,0.004299999999999998,57.0,0.0037999999999999974,62.0,0.002899999999999999,65,0.0023,64,0.0026999999999999993,62.0
0.002799999999999999,65,0.003499999999999998,61.0,0.0030999999999999986,65.0,0.0036999999999999976,57.0,0.0029999999999999988,59.0,0.0049,56.0,0.0049,61.0,0.0036999999999999976,64,0.0024,63,0.002799999999999999,61.0
0.002899999999999999,64,0.0035999999999999977,60.0,0.0031999999999999984,61.0,0.004499999999999999,56.0,0.004299999999999998,58.0,0.005200000000000001,54.0,0.005500000000000001,59.0,0.0039999999999999975,63,0.002799999999999999,62,0.002899999999999999,60.0
0.0029999999999999988,63,0.004299999999999998,59.0,0.0032999999999999982,59.0,0.004599999999999999,55.0,0.008200000000000006,56.0,0.005600000000000002,53.0,0.006200000000000003,57.0,0.0043999999999999985,62,0.003399999999999998,61,0.0030999999999999986,59.0
